"","Subject","Condition","word","wordType","grammarType","trial","nounAnswer","nounAnswer2","accuracy","rt"
"12735","BBM21","BBM","hidden","filler","notNoun",97,0,"notNoun",1,1422
"12736","BBM21","BBM","homogeneousstep20","critical","notNoun",19,0,"notNoun",1,1775
"12737","BBM21","BBM","honeymoon","filler","noun",14,1,"noun",1,1996
"12738","BBM21","BBM","human","filler","noun",34,1,"noun",1,1091
"12739","BBM21","BBM","ignore","filler","notNoun",32,0,"notNoun",1,3789
"12740","BBM21","BBM","image","filler","noun",51,1,"noun",1,2386
"12741","BBM21","BBM","immoral","filler","notNoun",78,0,"notNoun",1,2018
"12742","BBM21","BBM","immune","filler","notNoun",63,0,"notNoun",1,3462
"12743","BBM21","BBM","ironic","filler","notNoun",74,0,"notNoun",1,1691
"12744","BBM21","BBM","kidnap","filler","notNoun",20,0,"notNoun",1,2024
"12745","BBM21","BBM","lawyer","filler","noun",13,1,"noun",1,1160
"12746","BBM21","BBM","lunatic","filler","notNoun",69,0,"notNoun",1,1227
"12747","BBM21","BBM","malpracticestep20","critical","noun",83,0,"notNoun",0,3297
"12748","BBM21","BBM","manually","filler","notNoun",37,0,"notNoun",1,1253
"12749","BBM21","BBM","marina","filler","noun",35,1,"noun",1,1484
"12750","BBM21","BBM","military","filler","noun",26,1,"noun",1,3138
"12751","BBM21","BBM","mineral","filler","noun",23,1,"noun",1,1559
"12752","BBM21","BBM","miraculousstep20","critical","notNoun",77,0,"notNoun",1,1848
"12753","BBM21","BBM","momentary","filler","notNoun",48,0,"notNoun",1,1114
"12754","BBM21","BBM","nervousstep20","critical","notNoun",5,1,"noun",0,2531
"12755","BBM21","BBM","occupy","filler","notNoun",24,0,"notNoun",1,2083
"12756","BBM21","BBM","omelet","filler","noun",6,1,"noun",1,1652
"12757","BBM21","BBM","opaque","filler","notNoun",90,0,"notNoun",1,2331
"12758","BBM21","BBM","orbital","filler","notNoun",96,1,"noun",0,2846
"12759","BBM21","BBM","overcome","filler","notNoun",3,0,"notNoun",1,3147
"12760","BBM21","BBM","parable","filler","noun",50,1,"noun",1,3252
"12761","BBM21","BBM","parrot","filler","noun",43,1,"noun",1,1125
"12762","BBM21","BBM","peninsulastep0","critical","noun",64,1,"noun",1,2207
"12763","BBM21","BBM","pineapple","filler","noun",85,1,"noun",1,1414
"12765","BBM21","BBM","recover","filler","notNoun",59,0,"notNoun",1,1982
"12766","BBM21","BBM","regular","filler","notNoun",54,1,"noun",0,2428
"12767","BBM21","BBM","rehearsalstep20","critical","noun",16,1,"noun",1,3038
"12768","BBM21","BBM","relate","filler","notNoun",8,0,"notNoun",1,2876
"12769","BBM21","BBM","remedial","filler","notNoun",92,0,"notNoun",1,3956
"12770","BBM21","BBM","remind","filler","notNoun",87,0,"notNoun",1,4352
"12773","BBM21","BBM","tennesseestep0","critical","noun",61,1,"noun",1,1125
"12774","BBM21","BBM","tobacco","filler","noun",55,0,"notNoun",0,2108
"12775","BBM21","BBM","totally","filler","notNoun",89,0,"notNoun",1,1682
"12776","BBM21","BBM","tutorial","filler","noun",11,0,"notNoun",0,1960
"12777","BBM21","BBM","typical","filler","notNoun",80,0,"notNoun",1,1160
"12778","BBM21","BBM","umbrella","filler","noun",7,1,"noun",1,1090
"12779","BBM21","BBM","unique","filler","notNoun",1,0,"notNoun",1,2223
"12780","BBM21","BBM","utensilstep0","critical","noun",36,1,"noun",1,3715
"12781","BBM21","BBM","vibrant","filler","notNoun",84,0,"notNoun",1,1486
"12782","BBM21","BBM","warrantee","filler","noun",29,0,"notNoun",0,1394
"12783","BBM21","BBM","weekly","filler","notNoun",95,0,"notNoun",1,2146
"12784","BBM21","BBM","wrinkle","filler","noun",47,1,"noun",1,2905
"12785","BBM21","BBM","yell","filler","notNoun",79,0,"notNoun",1,2369
"12786","BBM21","BBM","yoghurt","filler","noun",18,1,"noun",1,1104
"12787","BBM22","BBM","addressstep0","critical","noun",5,1,"noun",1,913
"12788","BBM22","BBM","alone","filler","notNoun",63,0,"notNoun",1,1185
"12789","BBM22","BBM","america","filler","noun",49,1,"noun",1,1086
"12790","BBM22","BBM","anemia","filler","noun",90,1,"noun",1,1206
"12791","BBM22","BBM","animal","filler","noun",15,1,"noun",1,921
"12792","BBM22","BBM","announcementstep20","critical","noun",72,1,"noun",1,1170
"12793","BBM22","BBM","annoying","filler","notNoun",19,0,"notNoun",1,3025
"12794","BBM22","BBM","appear","filler","notNoun",93,0,"notNoun",1,993
"12795","BBM22","BBM","arkansasstep20","critical","noun",45,1,"noun",1,1502
"12796","BBM22","BBM","around","filler","notNoun",0,0,"notNoun",1,1458
"12797","BBM22","BBM","arthritisstep20","critical","noun",78,1,"noun",1,969
"12798","BBM22","BBM","avenue","filler","noun",53,1,"noun",1,1357
"12799","BBM22","BBM","bakery","filler","noun",32,1,"noun",1,910
"12800","BBM22","BBM","ballerina","filler","noun",39,1,"noun",1,942
"12801","BBM22","BBM","beauty","filler","noun",57,1,"noun",1,878
"12802","BBM22","BBM","become","filler","notNoun",41,0,"notNoun",1,1153
"12803","BBM22","BBM","brain","filler","noun",71,1,"noun",1,1289
"12804","BBM22","BBM","camera","filler","noun",12,1,"noun",1,1012
"12805","BBM22","BBM","coliseumstep20","critical","noun",20,1,"noun",1,1286
"12806","BBM22","BBM","degree","filler","noun",17,1,"noun",1,1208
"12807","BBM22","BBM","depend","filler","notNoun",54,0,"notNoun",1,1420
"12808","BBM22","BBM","develop","filler","notNoun",27,0,"notNoun",1,1419
"12809","BBM22","BBM","dinosaurstep20","critical","noun",95,1,"noun",1,1221
"12810","BBM22","BBM","document","filler","noun",23,1,"noun",1,1057
"12811","BBM22","BBM","dragon","filler","noun",37,1,"noun",1,959
"12812","BBM22","BBM","embarrassingstep0","critical","notNoun",61,0,"notNoun",1,1276
"12813","BBM22","BBM","embassystep0","critical","noun",88,1,"noun",1,1130
"12814","BBM22","BBM","embody","filler","notNoun",38,0,"notNoun",1,1363
"12815","BBM22","BBM","embracestep20","critical","notNoun",80,0,"notNoun",1,1224
"12816","BBM22","BBM","energy","filler","noun",55,1,"noun",1,1438
"12817","BBM22","BBM","engine","filler","noun",21,1,"noun",1,1072
"12818","BBM22","BBM","enroll","filler","notNoun",74,0,"notNoun",1,1447
"12819","BBM22","BBM","eraserstep20","critical","noun",16,1,"noun",1,1279
"12820","BBM22","BBM","eternal","filler","notNoun",56,0,"notNoun",1,1755
"12821","BBM22","BBM","evolve","filler","notNoun",83,0,"notNoun",1,1037
"12822","BBM22","BBM","failure","filler","noun",13,1,"noun",1,1014
"12823","BBM22","BBM","family","filler","noun",28,1,"noun",1,1074
"12824","BBM22","BBM","felony","filler","noun",25,1,"noun",1,1143
"12825","BBM22","BBM","freeze","filler","notNoun",9,1,"noun",0,2218
"12826","BBM22","BBM","fumble","filler","notNoun",33,1,"noun",0,1214
"12827","BBM22","BBM","garden","filler","noun",8,1,"noun",1,1035
"12828","BBM22","BBM","global","filler","notNoun",89,0,"notNoun",1,924
"12829","BBM22","BBM","grapple","filler","notNoun",65,0,"notNoun",1,1196
"12830","BBM22","BBM","guilty","filler","notNoun",34,0,"notNoun",1,1737
"12831","BBM22","BBM","gullible","filler","notNoun",11,0,"notNoun",1,1074
"12832","BBM22","BBM","hallucinatestep20","critical","notNoun",68,0,"notNoun",1,1568
"12833","BBM22","BBM","hamburger","filler","noun",84,1,"noun",1,927
"12834","BBM22","BBM","harmful","filler","notNoun",58,0,"notNoun",1,1166
"12835","BBM22","BBM","hidden","filler","notNoun",69,0,"notNoun",1,1056
"12836","BBM22","BBM","homogeneousstep20","critical","notNoun",75,0,"notNoun",1,1312
"12837","BBM22","BBM","honeymoon","filler","noun",4,1,"noun",1,1286
"12838","BBM22","BBM","human","filler","noun",64,1,"noun",1,1228
"12839","BBM22","BBM","ignore","filler","notNoun",87,0,"notNoun",1,1216
"12840","BBM22","BBM","image","filler","noun",2,1,"noun",1,851
"12841","BBM22","BBM","immoral","filler","notNoun",26,0,"notNoun",1,1402
"12842","BBM22","BBM","immune","filler","notNoun",62,0,"notNoun",1,1703
"12843","BBM22","BBM","ironic","filler","notNoun",36,0,"notNoun",1,986
"12844","BBM22","BBM","kidnap","filler","notNoun",76,0,"notNoun",1,1652
"12845","BBM22","BBM","lawyer","filler","noun",81,1,"noun",1,1017
"12846","BBM22","BBM","lunatic","filler","notNoun",42,1,"noun",0,1011
"12847","BBM22","BBM","malpracticestep20","critical","noun",99,1,"noun",1,1139
"12848","BBM22","BBM","manually","filler","notNoun",40,0,"notNoun",1,1435
"12849","BBM22","BBM","marina","filler","noun",91,1,"noun",1,1966
"12850","BBM22","BBM","military","filler","noun",98,1,"noun",1,1003
"12851","BBM22","BBM","mineral","filler","noun",14,1,"noun",1,1004
"12852","BBM22","BBM","miraculousstep20","critical","notNoun",6,0,"notNoun",1,1358
"12853","BBM22","BBM","momentary","filler","notNoun",31,0,"notNoun",1,1025
"12854","BBM22","BBM","nervousstep20","critical","notNoun",97,1,"noun",0,1669
"12855","BBM22","BBM","occupy","filler","notNoun",96,0,"notNoun",1,1124
"12856","BBM22","BBM","omelet","filler","noun",94,1,"noun",1,1026
"12857","BBM22","BBM","opaque","filler","notNoun",52,0,"notNoun",1,1463
"12858","BBM22","BBM","orbital","filler","notNoun",79,1,"noun",0,1003
"12859","BBM22","BBM","overcome","filler","notNoun",18,0,"notNoun",1,1169
"12860","BBM22","BBM","parable","filler","noun",50,1,"noun",1,1540
"12861","BBM22","BBM","parrot","filler","noun",10,1,"noun",1,1113
"12862","BBM22","BBM","peninsulastep0","critical","noun",46,1,"noun",1,1127
"12863","BBM22","BBM","pineapple","filler","noun",70,1,"noun",1,895
"12864","BBM22","BBM","pregnancystep20","critical","noun",35,1,"noun",1,1083
"12865","BBM22","BBM","recover","filler","notNoun",43,1,"noun",0,1518
"12866","BBM22","BBM","regular","filler","notNoun",29,0,"notNoun",1,1234
"12867","BBM22","BBM","rehearsalstep20","critical","noun",1,1,"noun",1,1000
"12868","BBM22","BBM","relate","filler","notNoun",59,0,"notNoun",1,1458
"12869","BBM22","BBM","remedial","filler","notNoun",60,0,"notNoun",1,1284
"12870","BBM22","BBM","remind","filler","notNoun",85,0,"notNoun",1,1061
"12871","BBM22","BBM","romantic","filler","notNoun",67,1,"noun",0,1520
"12872","BBM22","BBM","royal","filler","notNoun",24,0,"notNoun",1,1193
"12873","BBM22","BBM","tennesseestep0","critical","noun",77,1,"noun",1,1129
"12874","BBM22","BBM","tobacco","filler","noun",51,1,"noun",1,1009
"12875","BBM22","BBM","totally","filler","notNoun",73,0,"notNoun",1,1174
"12876","BBM22","BBM","tutorial","filler","noun",3,1,"noun",1,1105
"12877","BBM22","BBM","typical","filler","notNoun",30,0,"notNoun",1,1100
"12878","BBM22","BBM","umbrella","filler","noun",82,1,"noun",1,960
"12879","BBM22","BBM","unique","filler","notNoun",66,0,"notNoun",1,1348
"12880","BBM22","BBM","utensilstep0","critical","noun",48,1,"noun",1,1422
"12881","BBM22","BBM","vibrant","filler","notNoun",86,0,"notNoun",1,1714
"12882","BBM22","BBM","warrantee","filler","noun",92,1,"noun",1,1006
"12883","BBM22","BBM","weekly","filler","notNoun",22,0,"notNoun",1,1137
"12884","BBM22","BBM","wrinkle","filler","noun",47,1,"noun",1,1244
"12885","BBM22","BBM","yell","filler","notNoun",44,1,"noun",0,1117
"12886","BBM22","BBM","yoghurt","filler","noun",7,1,"noun",1,1319
"12887","BBM23","BBM","addressstep0","critical","noun",69,1,"noun",1,1055
"12888","BBM23","BBM","alone","filler","notNoun",45,0,"notNoun",1,1322
"12889","BBM23","BBM","america","filler","noun",70,1,"noun",1,997
"12890","BBM23","BBM","anemia","filler","noun",71,1,"noun",1,1230
"12891","BBM23","BBM","animal","filler","noun",77,1,"noun",1,922
"12892","BBM23","BBM","announcementstep20","critical","noun",16,1,"noun",1,1150
"12893","BBM23","BBM","annoying","filler","notNoun",89,0,"notNoun",1,1001
"12894","BBM23","BBM","appear","filler","notNoun",74,0,"notNoun",1,1030
"12895","BBM23","BBM","arkansasstep20","critical","noun",48,1,"noun",1,883
"12896","BBM23","BBM","around","filler","notNoun",37,0,"notNoun",1,1090
"12897","BBM23","BBM","arthritisstep20","critical","noun",29,1,"noun",1,1007
"12898","BBM23","BBM","avenue","filler","noun",88,1,"noun",1,916
"12899","BBM23","BBM","bakery","filler","noun",25,1,"noun",1,984
"12900","BBM23","BBM","ballerina","filler","noun",84,1,"noun",1,829
"12901","BBM23","BBM","beauty","filler","noun",38,1,"noun",1,1353
"12902","BBM23","BBM","become","filler","notNoun",85,0,"notNoun",1,1419
"12903","BBM23","BBM","brain","filler","noun",44,1,"noun",1,833
"12904","BBM23","BBM","camera","filler","noun",15,1,"noun",1,831
"12905","BBM23","BBM","coliseumstep20","critical","noun",80,1,"noun",1,1251
"12906","BBM23","BBM","degree","filler","noun",87,1,"noun",1,947
"12907","BBM23","BBM","depend","filler","notNoun",65,0,"notNoun",1,1096
"12908","BBM23","BBM","develop","filler","notNoun",49,0,"notNoun",1,1273
"12909","BBM23","BBM","dinosaurstep20","critical","noun",91,1,"noun",1,1252
"12910","BBM23","BBM","document","filler","noun",40,0,"notNoun",0,1210
"12911","BBM23","BBM","dragon","filler","noun",42,1,"noun",1,832
"12912","BBM23","BBM","embarrassingstep0","critical","notNoun",17,0,"notNoun",1,916
"12913","BBM23","BBM","embassystep0","critical","noun",41,1,"noun",1,1372
"12914","BBM23","BBM","embody","filler","notNoun",24,0,"notNoun",1,1220
"12915","BBM23","BBM","embracestep20","critical","notNoun",9,0,"notNoun",1,1066
"12916","BBM23","BBM","energy","filler","noun",23,1,"noun",1,849
"12917","BBM23","BBM","engine","filler","noun",12,1,"noun",1,1195
"12918","BBM23","BBM","enroll","filler","notNoun",62,0,"notNoun",1,1120
"12919","BBM23","BBM","eraserstep20","critical","noun",54,1,"noun",1,1189
"12920","BBM23","BBM","eternal","filler","notNoun",98,1,"noun",0,1474
"12921","BBM23","BBM","evolve","filler","notNoun",10,0,"notNoun",1,1156
"12922","BBM23","BBM","failure","filler","noun",1,0,"notNoun",0,1298
"12923","BBM23","BBM","family","filler","noun",30,1,"noun",1,1325
"12924","BBM23","BBM","felony","filler","noun",86,1,"noun",1,1100
"12925","BBM23","BBM","freeze","filler","notNoun",75,0,"notNoun",1,1345
"12926","BBM23","BBM","fumble","filler","notNoun",93,1,"noun",0,1127
"12927","BBM23","BBM","garden","filler","noun",33,1,"noun",1,785
"12928","BBM23","BBM","global","filler","notNoun",95,1,"noun",0,916
"12929","BBM23","BBM","grapple","filler","notNoun",57,0,"notNoun",1,962
"12930","BBM23","BBM","guilty","filler","notNoun",97,0,"notNoun",1,1313
"12931","BBM23","BBM","gullible","filler","notNoun",81,0,"notNoun",1,947
"12932","BBM23","BBM","hallucinatestep20","critical","notNoun",61,1,"noun",0,1286
"12933","BBM23","BBM","hamburger","filler","noun",31,1,"noun",1,974
"12934","BBM23","BBM","harmful","filler","notNoun",64,1,"noun",0,1365
"12935","BBM23","BBM","hidden","filler","notNoun",35,0,"notNoun",1,1187
"12936","BBM23","BBM","homogeneousstep20","critical","notNoun",18,1,"noun",0,1203
"12937","BBM23","BBM","honeymoon","filler","noun",14,1,"noun",1,1035
"12938","BBM23","BBM","human","filler","noun",7,1,"noun",1,1007
"12939","BBM23","BBM","ignore","filler","notNoun",11,0,"notNoun",1,1150
"12940","BBM23","BBM","image","filler","noun",60,1,"noun",1,823
"12941","BBM23","BBM","immoral","filler","notNoun",46,0,"notNoun",1,1415
"12942","BBM23","BBM","immune","filler","notNoun",58,1,"noun",0,1271
"12943","BBM23","BBM","ironic","filler","notNoun",92,0,"notNoun",1,1291
"12944","BBM23","BBM","kidnap","filler","notNoun",32,1,"noun",0,964
"12945","BBM23","BBM","lawyer","filler","noun",59,1,"noun",1,970
"12946","BBM23","BBM","lunatic","filler","notNoun",39,0,"notNoun",1,1283
"12947","BBM23","BBM","malpracticestep20","critical","noun",36,1,"noun",1,1352
"12948","BBM23","BBM","manually","filler","notNoun",47,0,"notNoun",1,1276
"12949","BBM23","BBM","marina","filler","noun",4,1,"noun",1,1630
"12950","BBM23","BBM","military","filler","noun",99,1,"noun",1,1081
"12951","BBM23","BBM","mineral","filler","noun",6,1,"noun",1,1083
"12952","BBM23","BBM","miraculousstep20","critical","notNoun",13,1,"noun",0,1540
"12953","BBM23","BBM","momentary","filler","notNoun",51,0,"notNoun",1,1462
"12954","BBM23","BBM","nervousstep20","critical","notNoun",82,0,"notNoun",1,1029
"12955","BBM23","BBM","occupy","filler","notNoun",83,0,"notNoun",1,1269
"12956","BBM23","BBM","omelet","filler","noun",43,1,"noun",1,802
"12957","BBM23","BBM","opaque","filler","notNoun",28,0,"notNoun",1,1468
"12958","BBM23","BBM","orbital","filler","notNoun",68,1,"noun",0,1044
"12959","BBM23","BBM","overcome","filler","notNoun",78,0,"notNoun",1,1329
"12960","BBM23","BBM","parable","filler","noun",72,0,"notNoun",0,1157
"12961","BBM23","BBM","parrot","filler","noun",76,1,"noun",1,785
"12962","BBM23","BBM","peninsulastep0","critical","noun",8,1,"noun",1,905
"12963","BBM23","BBM","pineapple","filler","noun",79,1,"noun",1,750
"12964","BBM23","BBM","pregnancystep20","critical","noun",52,1,"noun",1,1303
"12965","BBM23","BBM","recover","filler","notNoun",22,0,"notNoun",1,1025
"12966","BBM23","BBM","regular","filler","notNoun",3,1,"noun",0,1148
"12967","BBM23","BBM","rehearsalstep20","critical","noun",26,1,"noun",1,1052
"12968","BBM23","BBM","relate","filler","notNoun",96,0,"notNoun",1,1120
"12969","BBM23","BBM","remedial","filler","notNoun",63,0,"notNoun",1,1026
"12970","BBM23","BBM","remind","filler","notNoun",73,0,"notNoun",1,1089
"12971","BBM23","BBM","romantic","filler","notNoun",67,0,"notNoun",1,1927
"12972","BBM23","BBM","royal","filler","notNoun",94,1,"noun",0,848
"12973","BBM23","BBM","tennesseestep0","critical","noun",66,1,"noun",1,1061
"12974","BBM23","BBM","tobacco","filler","noun",56,1,"noun",1,1048
"12975","BBM23","BBM","totally","filler","notNoun",21,0,"notNoun",1,1160
"12976","BBM23","BBM","tutorial","filler","noun",19,1,"noun",1,1130
"12977","BBM23","BBM","typical","filler","notNoun",90,0,"notNoun",1,1318
"12978","BBM23","BBM","umbrella","filler","noun",55,1,"noun",1,1223
"12979","BBM23","BBM","unique","filler","notNoun",53,0,"notNoun",1,1291
"12980","BBM23","BBM","utensilstep0","critical","noun",5,1,"noun",1,893
"12981","BBM23","BBM","vibrant","filler","notNoun",27,0,"notNoun",1,1436
"12982","BBM23","BBM","warrantee","filler","noun",20,1,"noun",1,992
"12983","BBM23","BBM","weekly","filler","notNoun",2,0,"notNoun",1,1102
"12984","BBM23","BBM","wrinkle","filler","noun",50,0,"notNoun",0,1248
"12985","BBM23","BBM","yell","filler","notNoun",0,0,"notNoun",1,1121
"12986","BBM23","BBM","yoghurt","filler","noun",34,1,"noun",1,1005
"12987","BBM24","BBM","addressstep0","critical","noun",64,1,"noun",1,1103
"12988","BBM24","BBM","alone","filler","notNoun",60,0,"notNoun",1,1105
"12989","BBM24","BBM","america","filler","noun",2,1,"noun",1,807
"12991","BBM24","BBM","animal","filler","noun",6,1,"noun",1,950
"12992","BBM24","BBM","announcementstep20","critical","noun",15,1,"noun",1,1228
"12993","BBM24","BBM","annoying","filler","notNoun",16,0,"notNoun",1,1094
"12994","BBM24","BBM","appear","filler","notNoun",35,0,"notNoun",1,2020
"12995","BBM24","BBM","arkansasstep20","critical","noun",25,1,"noun",1,1235
"12996","BBM24","BBM","around","filler","notNoun",67,0,"notNoun",1,1715
"12997","BBM24","BBM","arthritisstep20","critical","noun",76,0,"notNoun",0,4031
"12998","BBM24","BBM","avenue","filler","noun",92,1,"noun",1,1101
"12999","BBM24","BBM","bakery","filler","noun",95,1,"noun",1,1140
"13000","BBM24","BBM","ballerina","filler","noun",77,1,"noun",1,1044
"13001","BBM24","BBM","beauty","filler","noun",90,0,"notNoun",0,2260
"13002","BBM24","BBM","become","filler","notNoun",5,0,"notNoun",1,2250
"13003","BBM24","BBM","brain","filler","noun",79,1,"noun",1,1002
"13004","BBM24","BBM","camera","filler","noun",56,1,"noun",1,1126
"13005","BBM24","BBM","coliseumstep20","critical","noun",50,1,"noun",1,1201
"13006","BBM24","BBM","degree","filler","noun",99,1,"noun",1,779
"13007","BBM24","BBM","depend","filler","notNoun",24,0,"notNoun",1,3718
"13008","BBM24","BBM","develop","filler","notNoun",32,1,"noun",0,3292
"13009","BBM24","BBM","dinosaurstep20","critical","noun",36,1,"noun",1,1364
"13010","BBM24","BBM","document","filler","noun",33,1,"noun",1,1267
"13011","BBM24","BBM","dragon","filler","noun",87,1,"noun",1,1093
"13012","BBM24","BBM","embarrassingstep0","critical","notNoun",86,0,"notNoun",1,2922
"13013","BBM24","BBM","embassystep0","critical","noun",94,1,"noun",1,928
"13014","BBM24","BBM","embody","filler","notNoun",71,0,"notNoun",1,2783
"13015","BBM24","BBM","embracestep20","critical","notNoun",13,0,"notNoun",1,1136
"13016","BBM24","BBM","energy","filler","noun",14,1,"noun",1,1931
"13017","BBM24","BBM","engine","filler","noun",22,1,"noun",1,1246
"13018","BBM24","BBM","enroll","filler","notNoun",49,0,"notNoun",1,1592
"13019","BBM24","BBM","eraserstep20","critical","noun",31,1,"noun",1,1420
"13020","BBM24","BBM","eternal","filler","notNoun",3,0,"notNoun",1,2833
"13021","BBM24","BBM","evolve","filler","notNoun",9,0,"notNoun",1,1633
"13022","BBM24","BBM","failure","filler","noun",17,1,"noun",1,1633
"13023","BBM24","BBM","family","filler","noun",41,1,"noun",1,1137
"13024","BBM24","BBM","felony","filler","noun",10,0,"notNoun",0,1794
"13025","BBM24","BBM","freeze","filler","notNoun",97,0,"notNoun",1,3298
"13026","BBM24","BBM","fumble","filler","notNoun",91,0,"notNoun",1,1350
"13027","BBM24","BBM","garden","filler","noun",68,1,"noun",1,1118
"13028","BBM24","BBM","global","filler","notNoun",34,0,"notNoun",1,2416
"13029","BBM24","BBM","grapple","filler","notNoun",73,0,"notNoun",1,1261
"13030","BBM24","BBM","guilty","filler","notNoun",55,0,"notNoun",1,954
"13031","BBM24","BBM","gullible","filler","notNoun",40,0,"notNoun",1,1963
"13032","BBM24","BBM","hallucinatestep20","critical","notNoun",46,0,"notNoun",1,1358
"13033","BBM24","BBM","hamburger","filler","noun",19,1,"noun",1,3328
"13034","BBM24","BBM","harmful","filler","notNoun",72,0,"notNoun",1,1192
"13035","BBM24","BBM","hidden","filler","notNoun",65,0,"notNoun",1,3285
"13036","BBM24","BBM","homogeneousstep20","critical","notNoun",38,1,"noun",0,1746
"13037","BBM24","BBM","honeymoon","filler","noun",96,0,"notNoun",0,2263
"13038","BBM24","BBM","human","filler","noun",58,1,"noun",1,1025
"13039","BBM24","BBM","ignore","filler","notNoun",1,0,"notNoun",1,3531
"13040","BBM24","BBM","image","filler","noun",27,1,"noun",1,1639
"13041","BBM24","BBM","immoral","filler","notNoun",52,0,"notNoun",1,2573
"13042","BBM24","BBM","immune","filler","notNoun",18,0,"notNoun",1,3750
"13043","BBM24","BBM","ironic","filler","notNoun",88,0,"notNoun",1,1325
"13044","BBM24","BBM","kidnap","filler","notNoun",81,0,"notNoun",1,1398
"13045","BBM24","BBM","lawyer","filler","noun",51,1,"noun",1,991
"13046","BBM24","BBM","lunatic","filler","notNoun",98,1,"noun",0,3121
"13047","BBM24","BBM","malpracticestep20","critical","noun",45,1,"noun",1,2042
"13048","BBM24","BBM","manually","filler","notNoun",29,0,"notNoun",1,3056
"13049","BBM24","BBM","marina","filler","noun",66,1,"noun",1,2010
"13050","BBM24","BBM","military","filler","noun",30,1,"noun",1,2096
"13051","BBM24","BBM","mineral","filler","noun",85,1,"noun",1,957
"13052","BBM24","BBM","miraculousstep20","critical","notNoun",89,0,"notNoun",1,4462
"13053","BBM24","BBM","momentary","filler","notNoun",39,0,"notNoun",1,1087
"13054","BBM24","BBM","nervousstep20","critical","notNoun",47,1,"noun",0,2298
"13055","BBM24","BBM","occupy","filler","notNoun",62,0,"notNoun",1,1388
"13056","BBM24","BBM","omelet","filler","noun",59,1,"noun",1,1009
"13057","BBM24","BBM","opaque","filler","notNoun",26,0,"notNoun",1,1333
"13058","BBM24","BBM","orbital","filler","notNoun",44,1,"noun",0,1325
"13059","BBM24","BBM","overcome","filler","notNoun",43,0,"notNoun",1,1473
"13060","BBM24","BBM","parable","filler","noun",0,1,"noun",1,2155
"13061","BBM24","BBM","parrot","filler","noun",28,1,"noun",1,1007
"13062","BBM24","BBM","peninsulastep0","critical","noun",63,1,"noun",1,1061
"13063","BBM24","BBM","pineapple","filler","noun",69,1,"noun",1,786
"13064","BBM24","BBM","pregnancystep20","critical","noun",12,0,"notNoun",0,1566
"13065","BBM24","BBM","recover","filler","notNoun",21,0,"notNoun",1,3342
"13066","BBM24","BBM","regular","filler","notNoun",48,1,"noun",0,1871
"13068","BBM24","BBM","relate","filler","notNoun",70,0,"notNoun",1,4764
"13069","BBM24","BBM","remedial","filler","notNoun",80,0,"notNoun",1,2301
"13070","BBM24","BBM","remind","filler","notNoun",93,0,"notNoun",1,1692
"13071","BBM24","BBM","romantic","filler","notNoun",42,0,"notNoun",1,1740
"13072","BBM24","BBM","royal","filler","notNoun",23,0,"notNoun",1,4737
"13073","BBM24","BBM","tennesseestep0","critical","noun",54,1,"noun",1,1316
"13074","BBM24","BBM","tobacco","filler","noun",82,1,"noun",1,1288
"13075","BBM24","BBM","totally","filler","notNoun",61,0,"notNoun",1,1519
"13076","BBM24","BBM","tutorial","filler","noun",75,1,"noun",1,1269
"13077","BBM24","BBM","typical","filler","notNoun",11,0,"notNoun",1,1449
"13078","BBM24","BBM","umbrella","filler","noun",53,1,"noun",1,888
"13079","BBM24","BBM","unique","filler","notNoun",57,0,"notNoun",1,1276
"13080","BBM24","BBM","utensilstep0","critical","noun",83,1,"noun",1,1254
"13081","BBM24","BBM","vibrant","filler","notNoun",8,0,"notNoun",1,1251
"13082","BBM24","BBM","warrantee","filler","noun",7,1,"noun",1,1759
"13083","BBM24","BBM","weekly","filler","notNoun",20,0,"notNoun",1,2023
"13084","BBM24","BBM","wrinkle","filler","noun",37,1,"noun",1,3709
"13085","BBM24","BBM","yell","filler","notNoun",74,0,"notNoun",1,1138
"13086","BBM24","BBM","yoghurt","filler","noun",4,1,"noun",1,1265
"13087","BBM25","BBM","addressstep0","critical","noun",80,1,"noun",1,1031
"13088","BBM25","BBM","alone","filler","notNoun",14,0,"notNoun",1,958
"13089","BBM25","BBM","america","filler","noun",70,1,"noun",1,1040
"13090","BBM25","BBM","anemia","filler","noun",29,1,"noun",1,1035
"13091","BBM25","BBM","animal","filler","noun",82,1,"noun",1,901
"13092","BBM25","BBM","announcementstep20","critical","noun",93,1,"noun",1,1084
"13093","BBM25","BBM","annoying","filler","notNoun",36,0,"notNoun",1,848
"13094","BBM25","BBM","appear","filler","notNoun",60,0,"notNoun",1,1048
"13095","BBM25","BBM","arkansasstep20","critical","noun",47,1,"noun",1,859
"13096","BBM25","BBM","around","filler","notNoun",92,0,"notNoun",1,1006
"13097","BBM25","BBM","arthritisstep20","critical","noun",27,1,"noun",1,1251
"13098","BBM25","BBM","avenue","filler","noun",76,1,"noun",1,966
"13099","BBM25","BBM","bakery","filler","noun",74,1,"noun",1,772
"13100","BBM25","BBM","ballerina","filler","noun",30,1,"noun",1,856
"13101","BBM25","BBM","beauty","filler","noun",35,0,"notNoun",0,945
"13102","BBM25","BBM","become","filler","notNoun",66,0,"notNoun",1,930
"13103","BBM25","BBM","brain","filler","noun",0,1,"noun",1,851
"13104","BBM25","BBM","camera","filler","noun",46,1,"noun",1,846
